ORIGIN_SZ_C,DEST_SZ_C,O_TOTAL_POP,D_TOTAL_POP,O_MONTHLY_INCOME,D_MONTHLY_INCOME,TRIPS,FlowNoIntra,offset,dist
SESZ03,SLSZ04,50520,210,124.3,21.5,4799,4799,1,2629.4064645619305
SESZ03,SRSZ03,50520,30,124.3,21.5,98,98,1,12775.263144127837
SESZ03,TMSZ01,50520,7920,124.3,152.8,50003,50003,1,5386.822214445607
SESZ03,TMSZ02,50520,111460,124.3,152.8,98366,98366,1,7237.981165532685
SESZ03,TMSZ03,50520,68390,124.3,152.8,31,31,1,6387.900185538664
SESZ03,TNSZ01,50520,7360,124.3,9,16,16,1,11852.747304599936
SESZ03,TNSZ04,50520,3110,124.3,9,259,259,1,12706.571354863107
SESZ03,TPSZ01,50520,12450,124.3,68.9,1498,1498,1,8446.511238708472
SESZ03,TPSZ02,50520,23640,124.3,68.9,3773,3773,1,8695.168363424982
SESZ03,TPSZ04,50520,13070,124.3,68.9,1381,1381,1,7968.721901561001
SESZ03,TPSZ05,50520,6300,124.3,68.9,946,946,1,7200.90278675315
SESZ03,WDSZ02,50520,29510,124.3,134.8,1172,1172,1,12964.842116825237
SESZ03,WDSZ03,50520,81250,124.3,134.8,19040,19040,1,11988.362239348193
SESZ03,WDSZ05,50520,28970,124.3,134.8,22582,22582,1,13897.898813594315
SESZ03,YSSZ06,50520,3730,124.3,119.3,1773,1773,1,8265.620239665428
SESZ03,YSSZ08,50520,8940,124.3,119.3,47862,47862,1,8219.181851787142
SESZ03,YSSZ09,50520,46610,124.3,119.3,67134,67134,1,8612.948859757347
SESZ04,AMSZ02,38880,24330,124.3,101.2,17238,17238,1,4585.735210335967
SESZ04,AMSZ03,38880,23360,124.3,101.2,3723,3723,1,5006.647847132513
SESZ04,BSSZ03,38880,24240,124.3,49.5,4088,4088,1,6367.842004692978
SESZ04,CHSZ01,38880,440,124.3,21.5,4360,4360,1,10395.055336474074
SESZ04,CHSZ02,38880,940,124.3,21.5,669,669,1,10287.116574062797
SESZ04,DTSZ08,38880,190,124.3,21.5,322,322,1,13567.876280688128
SESZ04,DTSZ09,38880,570,124.3,21.5,116,116,1,13967.252439437765
SESZ04,DTSZ11,38880,850,124.3,21.5,348,348,1,13755.24834646257
SESZ04,HGSZ01,38880,4220,124.3,120.8,1634,1634,1,2750.304123632482
SESZ04,HGSZ02,38880,27410,124.3,120.8,5851,5851,1,2921.8539888738774
SESZ04,HGSZ05,38880,42440,124.3,120.8,2280,2280,1,1713.9805897232334
SESZ04,PGSZ02,38880,16380,124.3,60.4,4631,4631,1,2124.6628536595067
SESZ04,PGSZ03,38880,39010,124.3,60.4,67735,67735,1,1262.1085995888814
SESZ04,PGSZ04,38880,38980,124.3,60.4,95659,95659,1,2455.569535166861
SESZ04,PGSZ05,38880,36770,124.3,60.4,8724,8724,1,2942.6386320206366
SESZ04,PRSZ02,38880,30470,124.3,78,8976,8976,1,5876.665761870255
SESZ04,PRSZ03,38880,27050,124.3,78,11032,11032,1,6989.685097280827
SESZ04,PRSZ05,38880,46910,124.3,78,12237,12237,1,8309.624856978948
SESZ04,PRSZ06,38880,220,124.3,78,3495,3495,1,9278.510822860242
SESZ04,SESZ02,38880,49890,124.3,124.3,17127,17127,1,1914.0634154806503
SESZ04,SESZ03,38880,50520,124.3,124.3,425278,425278,1,996.1190935611063
SESZ04,SESZ04,38880,38880,124.3,124.3,101257,0,1e-10,0
SESZ04,SESZ05,38880,16050,124.3,124.3,5317,5317,1,1057.7039727300255
SESZ04,SESZ06,38880,45180,124.3,124.3,81892,81892,1,1414.567939033986
SESZ04,SGSZ03,38880,13700,124.3,68.2,1949,1949,1,2831.032299601591
SESZ04,SLSZ04,38880,210,124.3,21.5,2002,2002,1,1818.9984752961327
SESZ04,WDSZ05,38880,28970,124.3,134.8,3150,3150,1,12901.92348735189
SESZ04,YSSZ06,38880,3730,124.3,119.3,524,524,1,7289.6890035793085
SESZ04,YSSZ08,38880,8940,124.3,119.3,26155,26155,1,7224.074880540449
SESZ04,YSSZ09,38880,46610,124.3,119.3,4823,4823,1,7641.909360189119
SESZ05,AMSZ02,16050,24330,124.3,101.2,4189,4189,1,4213.4236951492885
SESZ05,AMSZ03,16050,23360,124.3,101.2,877,877,1,4448.678675598048
SESZ05,AMSZ07,16050,5660,124.3,101.2,4559,4559,1,6683.950377975094
SESZ05,AMSZ09,16050,20890,124.3,101.2,5505,5505,1,5568.172028586696
SESZ05,AMSZ12,16050,3590,124.3,101.2,2175,2175,1,4072.9651105955504
SESZ05,BDSZ05,16050,28100,124.3,150.3,303,303,1,8462.618572196792
SESZ05,BDSZ06,16050,40730,124.3,150.3,61,61,1,9281.38557002928
SESZ05,BDSZ08,16050,6040,124.3,150.3,31,31,1,10217.427812310294
SESZ05,BSSZ01,16050,24960,124.3,49.5,5828,5828,1,7090.917586476178
SESZ05,BSSZ02,16050,25060,124.3,49.5,203,203,1,6047.583464689857
SESZ05,BSSZ03,16050,24240,124.3,49.5,1575,1575,1,5653.0692345147145
SESZ05,BTSZ04,16050,8910,124.3,36.8,66,66,1,14274.931170117787
SESZ05,BTSZ06,16050,5040,124.3,36.8,35,35,1,11827.544484791264
SESZ05,BTSZ07,16050,5220,124.3,36.8,3,3,1,12794.848069150337
SESZ05,CHSZ01,16050,440,124.3,21.5,936,936,1,10316.805078855097
SESZ05,CHSZ02,16050,940,124.3,21.5,367,367,1,9958.135625008308
SESZ05,CLSZ04,16050,24310,124.3,45.9,66,66,1,15559.217858856176
SESZ05,CLSZ06,16050,12490,124.3,45.9,130,130,1,16255.974479686607
SESZ05,DTSZ08,16050,190,124.3,21.5,39,39,1,12608.682302392199
SESZ05,DTSZ09,16050,570,124.3,21.5,46,46,1,13014.97953776026
SESZ05,DTSZ11,16050,850,124.3,21.5,20,20,1,12780.393396494777
SESZ05,GLSZ03,16050,10130,124.3,61.4,1055,1055,1,6157.885308597362
SESZ05,GLSZ05,16050,25690,124.3,61.4,850,850,1,7572.717037045347
SESZ05,HGSZ01,16050,4220,124.3,120.8,11977,11977,1,1692.6983014854313
SESZ05,HGSZ02,16050,27410,124.3,120.8,20629,20629,1,1923.1047417398079
SESZ05,HGSZ03,16050,20870,124.3,120.8,32555,32555,1,1256.4259039182684
SESZ05,HGSZ04,16050,40510,124.3,120.8,67357,67357,1,1334.209886885617
SESZ05,HGSZ05,16050,42440,124.3,120.8,170825,170825,1,1042.936565271829
SESZ05,HGSZ06,16050,21180,124.3,120.8,5008,5008,1,2640.2769235075243
SESZ05,HGSZ07,16050,28450,124.3,120.8,54,54,1,3126.506790460981
SESZ05,HGSZ08,16050,11870,124.3,120.8,430,430,1,4555.5738119582375
SESZ05,MPSZ02,16050,7770,124.3,21.5,434,434,1,8694.41946597551
SESZ05,MPSZ03,16050,22370,124.3,21.5,882,882,1,9285.973668804476
SESZ05,NVSZ01,16050,27810,124.3,23.8,28,28,1,7865.489066220172
SESZ05,NVSZ03,16050,2210,124.3,23.8,95,95,1,9247.861925691663
SESZ05,PGSZ02,16050,16380,124.3,60.4,603,603,1,2965.624871611863
SESZ05,PGSZ03,16050,39010,124.3,60.4,21445,21445,1,2118.2990356587015
SESZ05,PGSZ04,16050,38980,124.3,60.4,11770,11770,1,2606.651260304209
SESZ05,PRSZ02,16050,30470,124.3,78,3143,3143,1,5581.795922639623
SESZ05,PRSZ03,16050,27050,124.3,78,4126,4126,1,6605.932094417675
SESZ05,PRSZ04,16050,6140,124.3,78,2030,2030,1,7245.858175719669
SESZ05,PRSZ05,16050,46910,124.3,78,583,583,1,7928.951255247532
SESZ05,PRSZ06,16050,220,124.3,78,1605,1605,1,9032.802871276128
SESZ05,SESZ02,16050,49890,124.3,124.3,31348,31348,1,1699.9893266145418
SESZ05,SESZ03,16050,50520,124.3,124.3,133928,133928,1,1134.2493444758215
SESZ05,SESZ04,16050,38880,124.3,124.3,26115,26115,1,1057.7039727300255
SESZ05,SESZ05,16050,16050,124.3,124.3,45510,0,1e-10,0
SESZ05,SESZ06,16050,45180,124.3,124.3,60138,60138,1,1879.5575197295675
SESZ05,SGSZ01,16050,12720,124.3,68.2,4805,4805,1,2632.0279471276476
SESZ05,SGSZ03,16050,13700,124.3,68.2,2420,2420,1,2181.5804748658747
SESZ05,SGSZ04,16050,31420,124.3,68.2,39,39,1,3568.2788421406544
SESZ05,SGSZ05,16050,7230,124.3,68.2,56,56,1,5008.7885003427455
SESZ05,SGSZ06,16050,21840,124.3,68.2,3168,3168,1,4202.275026415491
SESZ05,SGSZ07,16050,15240,124.3,68.2,85,85,1,4476.195179320089
SESZ05,SLSZ04,16050,210,124.3,21.5,371,371,1,2822.5554821699575
SESZ05,TMSZ01,16050,7920,124.3,152.8,10402,10402,1,5836.427010607987
SESZ05,TMSZ02,16050,111460,124.3,152.8,12533,12533,1,7605.085079952539
SESZ05,TMSZ03,16050,68390,124.3,152.8,5,5,1,6508.717317266619
SESZ05,TNSZ01,16050,7360,124.3,9,8,8,1,10724.824343823237
SESZ05,TNSZ04,16050,3110,124.3,9,14,14,1,11572.66836257462
SESZ05,TPSZ01,16050,12450,124.3,68.9,77,77,1,7312.938149642042
SESZ05,TPSZ02,16050,23640,124.3,68.9,1877,1877,1,7573.098324454949
SESZ05,TPSZ04,16050,13070,124.3,68.9,1129,1129,1,6857.345344737885
SESZ05,TPSZ05,16050,6300,124.3,68.9,745,745,1,6088.829221301402
SESZ05,WDSZ05,16050,28970,124.3,134.8,760,760,1,13334.635645355409
SESZ06,AMSZ01,45180,4090,124.3,101.2,17379,17379,1,4129.798829567304
SESZ06,AMSZ02,45180,24330,124.3,101.2,44421,44421,1,3519.3639373572864
SESZ06,AMSZ03,45180,23360,124.3,101.2,8433,8433,1,4130.917289839077
SESZ06,AMSZ07,45180,5660,124.3,101.2,5532,5532,1,5570.257054325026
SESZ06,AMSZ09,45180,20890,124.3,101.2,9094,9094,1,4336.815225069786
SESZ06,AMSZ12,45180,3590,124.3,101.2,8444,8444,1,2878.9746263475486
SESZ06,BDSZ01,45180,32410,124.3,150.3,7600,7600,1,7546.856547238565
SESZ06,BDSZ03,45180,32280,124.3,150.3,6807,6807,1,8915.049083992973
SESZ06,BDSZ04,45180,71920,124.3,150.3,3365,3365,1,9752.473749913763
SESZ06,BSSZ01,45180,24960,124.3,49.5,12721,12721,1,6435.805254606544
SESZ06,BSSZ02,45180,25060,124.3,49.5,420,420,1,5722.3153352537365
SESZ06,BSSZ03,45180,24240,124.3,49.5,15644,15644,1,5654.8157838970665
SESZ06,DTSZ08,45180,190,124.3,21.5,773,773,1,13247.135813961426
SESZ06,DTSZ09,45180,570,124.3,21.5,405,405,1,13623.294465988514
SESZ06,DTSZ11,45180,850,124.3,21.5,311,311,1,13482.466047888272
SESZ06,GLSZ03,45180,10130,124.3,61.4,2825,2825,1,7585.312608867936
SESZ06,GLSZ04,45180,35280,124.3,61.4,1181,1181,1,8960.10484381648
SESZ06,GLSZ05,45180,25690,124.3,61.4,4292,4292,1,8985.378179237578
SESZ06,HGSZ01,45180,4220,124.3,120.8,5989,5989,1,3274.350746734316
SESZ06,HGSZ02,45180,27410,124.3,120.8,9983,9983,1,3717.3329883223496
SESZ06,HGSZ04,45180,40510,124.3,120.8,16941,16941,1,2607.1809678704167
SESZ06,HGSZ05,45180,42440,124.3,120.8,35087,35087,1,1652.131318438498
SESZ06,HGSZ06,45180,21180,124.3,120.8,15650,15650,1,3595.0261803399944
SESZ06,HGSZ07,45180,28450,124.3,120.8,608,608,1,4385.8246647120195
SESZ06,HGSZ08,45180,11870,124.3,120.8,3409,3409,1,5816.365373155771
SESZ06,KLSZ04,45180,790,124.3,55.4,2,2,1,9643.845608344098
SESZ06,KLSZ05,45180,9290,124.3,55.4,53,53,1,10458.2694567193
SESZ06,KLSZ09,45180,7530,124.3,55.4,171,171,1,10533.79485486351
SESZ06,PGSZ02,45180,16380,124.3,60.4,547,547,1,3187.866885553753
SESZ06,PGSZ03,45180,39010,124.3,60.4,5442,5442,1,2430.4988838409486
SESZ06,PGSZ04,45180,38980,124.3,60.4,8738,8738,1,3867.9218102103564
SESZ06,PGSZ05,45180,36770,124.3,60.4,7705,7705,1,4309.624368988523
SESZ06,SESZ02,45180,49890,124.3,124.3,26967,26967,1,3279.5487955031235
SESZ06,SESZ03,45180,50520,124.3,124.3,205330,205330,1,2390.419887575694
SESZ06,SESZ04,45180,38880,124.3,124.3,82625,82625,1,1414.567939033986
SESZ06,SESZ05,45180,16050,124.3,124.3,6475,6475,1,1879.5575197295675
SESZ06,SESZ06,45180,45180,124.3,124.3,97233,0,1e-10,0
SESZ06,SGSZ01,45180,12720,124.3,68.2,11295,11295,1,1716.8783888332587
SESZ06,SGSZ03,45180,13700,124.3,68.2,3298,3298,1,2324.8441592372064
SESZ06,SGSZ06,45180,21840,124.3,68.2,45165,45165,1,4791.902816724454
SESZ06,SGSZ07,45180,15240,124.3,68.2,21695,21695,1,5374.631901106366
SESZ06,SLSZ04,45180,210,124.3,21.5,43731,43731,1,1629.8788513543743
SESZ06,TPSZ02,45180,23640,124.3,68.9,4153,4153,1,7703.396318295684
SESZ06,TPSZ04,45180,13070,124.3,68.9,2662,2662,1,7120.459578517376
SESZ06,TPSZ05,45180,6300,124.3,68.9,2200,2200,1,6379.835352165863
SESZ06,YSSZ03,45180,49240,124.3,119.3,7241,7241,1,4917.982414196662
SESZ06,YSSZ04,45180,36190,124.3,119.3,2610,2610,1,5017.134027533852
SESZ06,YSSZ05,45180,13850,124.3,119.3,878,878,1,3697.9392529933834
SESZ06,YSSZ06,45180,3730,124.3,119.3,1146,1146,1,5877.194833497042
SESZ06,YSSZ08,45180,8940,124.3,119.3,52035,52035,1,5893.623685841969
SESZ06,YSSZ09,45180,46610,124.3,119.3,5203,5203,1,6438.368942509393
SGSZ01,AMSZ01,12720,4090,68.2,101.2,4501,4501,1,2476.4589937684295
SGSZ01,AMSZ07,12720,5660,68.2,101.2,1167,1167,1,4077.7630927992454
SGSZ01,AMSZ08,12720,6860,68.2,101.2,1174,1174,1,4247.18384747298
SGSZ01,AMSZ09,12720,20890,68.2,101.2,1142,1142,1,2936.5009094947713
SGSZ01,AMSZ12,12720,3590,68.2,101.2,5705,5705,1,1442.5945464726028
SGSZ01,BSSZ01,12720,24960,68.2,49.5,1776,1776,1,4746.109688462704
SGSZ01,BSSZ02,12720,25060,68.2,49.5,24,24,1,4009.224978977628
SGSZ01,BSSZ03,12720,24240,68.2,49.5,69,69,1,4006.402555532233
SGSZ01,HGSZ01,12720,4220,68.2,120.8,14817,14817,1,3183.627900423348
SGSZ01,HGSZ02,12720,27410,68.2,120.8,5402,5402,1,3862.254252805463
SGSZ01,HGSZ03,12720,20870,68.2,120.8,2447,2447,1,3540.487240127741
SGSZ01,HGSZ04,12720,40510,68.2,120.8,12995,12995,1,2433.2357249463785
SGSZ01,HGSZ05,12720,42440,68.2,120.8,41154,41154,1,1695.6173337531256
SGSZ01,PGSZ02,12720,16380,68.2,60.4,140,140,1,4835.868307956957
SGSZ01,PGSZ03,12720,39010,68.2,60.4,932,932,1,4020.5310483516932
SGSZ01,PGSZ04,12720,38980,68.2,60.4,3645,3645,1,5149.431286033399
SGSZ01,PGSZ05,12720,36770,68.2,60.4,3127,3127,1,5733.509587121181
SGSZ01,PRSZ02,12720,30470,68.2,78,640,640,1,8187.546758470078
SGSZ01,PRSZ03,12720,27050,68.2,78,1695,1695,1,9166.154789721531
SGSZ01,SESZ02,12720,49890,68.2,124.3,2735,2735,1,4324.925464901429
SGSZ01,SESZ03,12720,50520,68.2,124.3,14214,14214,1,3600.6138677596937
SGSZ01,SESZ04,12720,38880,68.2,124.3,13769,13769,1,2815.8160620707035
SGSZ01,SESZ05,12720,16050,68.2,124.3,2210,2210,1,2632.0279471276476
SGSZ01,SESZ06,12720,45180,68.2,124.3,52982,52982,1,1716.8783888332587
SGSZ01,SGSZ01,12720,12720,68.2,68.2,13841,0,1e-10,0
SGSZ01,SGSZ03,12720,13700,68.2,68.2,2047,2047,1,1273.7436614723429
SGSZ01,SLSZ04,12720,210,68.2,21.5,4568,4568,1,3291.609491405458
SGSZ01,TMSZ01,12720,7920,68.2,152.8,1755,1755,1,8308.331801956998
SGSZ01,TMSZ02,12720,111460,68.2,152.8,5546,5546,1,9976.390277193308
SGSZ01,TPSZ02,12720,23640,68.2,68.9,385,385,1,6061.019063288527
SGSZ01,TPSZ04,12720,13070,68.2,68.9,247,247,1,5533.12371137945
SGSZ01,TPSZ05,12720,6300,68.2,68.9,321,321,1,4821.41668210783
SGSZ01,YSSZ03,12720,49240,68.2,119.3,3197,3197,1,5382.792760131293
SGSZ01,YSSZ04,12720,36190,68.2,119.3,1245,1245,1,5005.468405507927
SGSZ01,YSSZ05,12720,13850,68.2,119.3,478,478,1,3610.19848412719
SGSZ01,YSSZ06,12720,3730,68.2,119.3,377,377,1,5107.882159282102
SGSZ01,YSSZ08,12720,8940,68.2,119.3,22816,22816,1,5672.952127823773
SGSZ01,YSSZ09,12720,46610,68.2,119.3,3650,3650,1,6576.55669778029
SGSZ03,AMSZ01,13700,4090,68.2,101.2,33270,33270,1,2962.403937547983
SGSZ03,AMSZ02,13700,24330,68.2,101.2,36326,36326,1,2154.5072521199454
SGSZ03,AMSZ03,13700,23360,68.2,101.2,43807,43807,1,2268.3151123555485
SGSZ03,AMSZ04,13700,18170,68.2,101.2,2889,2889,1,2946.5449155955093
SGSZ03,AMSZ08,13700,6860,68.2,101.2,975,975,1,5197.8622422075
SGSZ03,AMSZ12,13700,3590,68.2,101.2,1755,1755,1,2440.9336819974224
SGSZ03,BDSZ01,13700,32410,68.2,150.3,14188,14188,1,5884.104523724687
SGSZ03,BDSZ03,13700,32280,68.2,150.3,8876,8876,1,7220.648901292244
SGSZ03,BDSZ04,13700,71920,68.2,150.3,6381,6381,1,8497.433708076444
SGSZ03,BDSZ05,13700,28100,68.2,150.3,2874,2874,1,8417.010786447066
SGSZ03,BDSZ06,13700,40730,68.2,150.3,627,627,1,9848.790150861387
SGSZ03,BDSZ08,13700,6040,68.2,150.3,74,74,1,10722.7426651274
SGSZ03,BSSZ02,13700,25060,68.2,49.5,1029,1029,1,3867.540563582202
SGSZ03,BSSZ03,13700,24240,68.2,49.5,1890,1890,1,3537.2950319458882
SGSZ03,CHSZ01,13700,440,68.2,21.5,430,430,1,12272.093206926776
SGSZ03,CHSZ02,13700,940,68.2,21.5,117,117,1,11652.753714293178
SGSZ03,GLSZ03,13700,10130,68.2,61.4,5027,5027,1,5582.69489434608
SGSZ03,GLSZ05,13700,25690,68.2,61.4,9428,9428,1,6932.668934255547
SGSZ03,HGSZ01,13700,4220,68.2,120.8,52615,52615,1,2078.2727623111696
SGSZ03,HGSZ02,13700,27410,68.2,120.8,19954,19954,1,2813.3051119529187
SGSZ03,HGSZ03,13700,20870,68.2,120.8,8282,8282,1,2677.8222413028525
SGSZ03,HGSZ04,13700,40510,68.2,120.8,49562,49562,1,1393.3769743383473
SGSZ03,HGSZ05,13700,42440,68.2,120.8,76661,76661,1,1159.0083166416714
SGSZ03,HGSZ06,13700,21180,68.2,120.8,15624,15624,1,1504.1590607962619
SGSZ03,HGSZ07,13700,28450,68.2,120.8,2697,2697,1,2435.4334171966793
SGSZ03,HGSZ08,13700,11870,68.2,120.8,8406,8406,1,3737.0488308974395
SGSZ03,NVSZ01,13700,27810,68.2,23.8,1789,1789,1,5946.979295882691
SGSZ03,PGSZ02,13700,16380,68.2,60.4,976,976,1,4954.792824404492
SGSZ03,PGSZ03,13700,39010,68.2,60.4,9943,9943,1,4089.4976520263936
SGSZ03,PGSZ04,13700,38980,68.2,60.4,1308,1308,1,4777.767501787527
SGSZ03,PRSZ02,13700,30470,68.2,78,507,507,1,7412.490876955675
SGSZ03,PRSZ03,13700,27050,68.2,78,466,466,1,8301.043660597745
SGSZ03,PRSZ05,13700,46910,68.2,78,410,410,1,9593.032000260138
SGSZ03,PRSZ06,13700,220,68.2,78,548,548,1,10839.940773352979
SGSZ03,SESZ03,13700,50520,68.2,124.3,22474,22474,1,3307.6263190219042
SGSZ03,SESZ04,13700,38880,68.2,124.3,20847,20847,1,2831.032299601591
SGSZ03,SESZ05,13700,16050,68.2,124.3,14520,14520,1,2181.5804748658747
SGSZ03,SESZ06,13700,45180,68.2,124.3,11773,11773,1,2324.8441592372064
SGSZ03,SGSZ01,13700,12720,68.2,68.2,27652,27652,1,1273.7436614723429
SGSZ03,SGSZ03,13700,13700,68.2,68.2,64481,0,1e-10,0
SGSZ03,SGSZ04,13700,31420,68.2,68.2,99534,99534,1,1488.930510506038
SGSZ03,SGSZ05,13700,7230,68.2,68.2,891,891,1,3080.182768284227
SGSZ03,SGSZ06,13700,21840,68.2,68.2,111015,111015,1,2467.5134144536864
SGSZ03,SLSZ04,13700,210,68.2,21.5,2861,2861,1,3934.7777244607005
SGSZ03,TPSZ02,13700,23640,68.2,68.9,4848,4848,1,5531.643991784475
SGSZ03,TPSZ03,13700,8460,68.2,68.9,17,17,1,4583.799668006137
SGSZ03,TPSZ04,13700,13070,68.2,68.9,3230,3230,1,4882.412312498327
SGSZ03,TPSZ05,13700,6300,68.2,68.9,2596,2596,1,4123.920900090677
SGSZ03,YSSZ03,13700,49240,68.2,119.3,5331,5331,1,6627.00558797159
SGSZ03,YSSZ04,13700,36190,68.2,119.3,1985,1985,1,6278.852991435207
SGSZ03,YSSZ05,13700,13850,68.2,119.3,753,753,1,4883.930840777695
SGSZ03,YSSZ06,13700,3730,68.2,119.3,433,433,1,6249.926734336334
SGSZ03,YSSZ08,13700,8940,68.2,119.3,11914,11914,1,6931.373974970382
SGSZ03,YSSZ09,13700,46610,68.2,119.3,3044,3044,1,7850.093207541254
SGSZ04,AMSZ01,31420,4090,68.2,101.2,61716,61716,1,2471.8846168210553
SGSZ04,AMSZ03,31420,23360,68.2,101.2,216225,216225,1,1236.8798887542014
SGSZ04,AMSZ04,31420,18170,68.2,101.2,23282,23282,1,2044.9186345143553
SGSZ04,AMSZ05,31420,14870,68.2,101.2,18660,18660,1,3198.887251178195
SGSZ04,AMSZ06,31420,19710,68.2,101.2,6345,6345,1,3235.9403546123813
SGSZ04,AMSZ09,31420,20890,68.2,101.2,6271,6271,1,3601.065285686863
SGSZ04,AMSZ12,31420,3590,68.2,101.2,593,593,1,2726.744771047554
SGSZ04,BDSZ01,31420,32410,68.2,150.3,1850,1850,1,5640.536624502545
SGSZ04,BDSZ02,31420,21390,68.2,150.3,701,701,1,7098.709716636893
SGSZ04,BDSZ03,31420,32280,68.2,150.3,1977,1977,1,6875.4030350904995
SGSZ04,BDSZ04,31420,71920,68.2,150.3,3778,3778,1,8505.117006470917
SGSZ04,BDSZ05,31420,28100,68.2,150.3,56,56,1,7995.396267567992
SGSZ04,BDSZ06,31420,40730,68.2,150.3,54,54,1,9797.599406692903
SGSZ04,BDSZ08,31420,6040,68.2,150.3,31,31,1,10606.088636022267
SGSZ04,BMSZ02,31420,870,68.2,82.2,228,228,1,10406.617281536019
SGSZ04,BMSZ03,31420,9140,68.2,82.2,304,304,1,9965.573638043099
SGSZ04,BMSZ06,31420,2230,68.2,82.2,140,140,1,9346.080245965128
SGSZ04,BMSZ08,31420,11640,68.2,82.2,358,358,1,9718.550292251086
SGSZ04,BSSZ01,31420,24960,68.2,49.5,8365,8365,1,3867.0200519900404
SGSZ04,BSSZ02,31420,25060,68.2,49.5,7949,7949,1,2594.303058932107
SGSZ04,BSSZ03,31420,24240,68.2,49.5,27375,27375,1,2084.794757324834
SGSZ04,BTSZ03,31420,8540,68.2,36.8,3695,3695,1,10034.233891098484
SGSZ04,BTSZ04,31420,8910,68.2,36.8,411,411,1,10798.31841818671
SGSZ04,BTSZ06,31420,5040,68.2,36.8,3159,3159,1,8331.864935051899
SGSZ04,BTSZ07,31420,5220,68.2,36.8,256,256,1,9267.924504980147
SGSZ04,CHSZ01,31420,440,68.2,21.5,1644,1644,1,13248.70682398557
SGSZ04,CHSZ02,31420,940,68.2,21.5,325,325,1,12396.950457894818
SGSZ04,CLSZ06,31420,12490,68.2,45.9,1278,1278,1,12816.8018163002
SGSZ04,CLSZ07,31420,13590,68.2,45.9,246,246,1,12723.602923793609
SGSZ04,DTSZ01,31420,730,68.2,21.5,637,637,1,7130.49266874513
SGSZ04,DTSZ08,31420,190,68.2,21.5,278,278,1,9507.488547093679
SGSZ04,DTSZ11,31420,850,68.2,21.5,230,230,1,9756.785384630522
SGSZ04,GLSZ02,31420,24330,68.2,61.4,677,677,1,4422.052880412055
SGSZ04,GLSZ03,31420,10130,68.2,61.4,6825,6825,1,4949.515674521265
SGSZ04,GLSZ04,31420,35280,68.2,61.4,102,102,1,5661.283065186328
SGSZ04,GLSZ05,31420,25690,68.2,61.4,8723,8723,1,6170.971194730663
SGSZ04,HGSZ01,31420,4220,68.2,120.8,8150,8150,1,2864.306406362834
SGSZ04,HGSZ02,31420,27410,68.2,120.8,2862,2862,1,3593.154485340605
SGSZ04,HGSZ03,31420,20870,68.2,120.8,6579,6579,1,3732.7730829130396
SGSZ04,HGSZ04,31420,40510,68.2,120.8,27105,27105,1,2450.4513661537158
SGSZ04,HGSZ05,31420,42440,68.2,120.8,51433,51433,1,2607.468548410031
SGSZ04,HGSZ06,31420,21180,68.2,120.8,19598,19598,1,1560.113370236071
SGSZ04,HGSZ07,31420,28450,68.2,120.8,16901,16901,1,2313.616755039221
SGSZ04,HGSZ08,31420,11870,68.2,120.8,11564,11564,1,3136.489142053057
SGSZ04,KLSZ01,31420,31940,68.2,55.4,224,224,1,4514.0794981439985
SGSZ04,KLSZ02,31420,9870,68.2,55.4,3172,3172,1,4562.0527352138315
SGSZ04,KLSZ03,31420,10140,68.2,55.4,1001,1001,1,5328.540354897348
SGSZ04,KLSZ04,31420,790,68.2,55.4,33,33,1,6049.650052893937
SGSZ04,KLSZ06,31420,8420,68.2,55.4,202,202,1,5801.310637901082
SGSZ04,KLSZ09,31420,7530,68.2,55.4,72,72,1,6860.124197337278
SGSZ04,MPSZ02,31420,7770,68.2,21.5,93,93,1,7306.567294009758
SGSZ04,MPSZ03,31420,22370,68.2,21.5,175,175,1,8039.564380124458
SGSZ04,MUSZ01,31420,220,68.2,21.5,427,427,1,7458.0495792179245
SGSZ04,NTSZ02,31420,890,68.2,21.5,80,80,1,6520.180083436985
SGSZ04,NVSZ01,31420,27810,68.2,23.8,3656,3656,1,4467.091953332461
SGSZ04,NVSZ03,31420,2210,68.2,23.8,628,628,1,5695.42133692603
SGSZ04,NVSZ04,31420,3160,68.2,23.8,1073,1073,1,6574.188298151878
SGSZ04,NVSZ05,31420,610,68.2,23.8,235,235,1,5275.129433053721
SGSZ04,ORSZ02,31420,190,68.2,21.5,970,970,1,7391.214890298608
SGSZ04,PGSZ02,31420,16380,68.2,60.4,698,698,1,6428.905250810196
SGSZ04,PGSZ03,31420,39010,68.2,60.4,10963,10963,1,5562.185420136896
SGSZ04,PGSZ04,31420,38980,68.2,60.4,2734,2734,1,6094.386790562996
SGSZ04,PRSZ02,31420,30470,68.2,78,2340,2340,1,8343.74289144296
SGSZ04,PRSZ03,31420,27050,68.2,78,2006,2006,1,9103.707731834491
SGSZ04,PRSZ05,31420,46910,68.2,78,2471,2471,1,10343.878978570423
SGSZ04,PRSZ06,31420,220,68.2,78,944,944,1,11691.070175220466
SGSZ04,PRSZ08,31420,12790,68.2,78,168,168,1,11097.40902165405
SGSZ04,QTSZ02,31420,11170,68.2,49.2,106,106,1,10008.787984566217
SGSZ04,QTSZ08,31420,600,68.2,49.2,44,44,1,11029.48447306173
SGSZ04,QTSZ10,31420,9260,68.2,49.2,217,217,1,11677.964020626043
